magnitude,depth,cdi,mmi,sig,alert
0.8095238095238093,0.0344311377245509,1.0,0.875,0.7058823529411764,yellow
0.09523809523809534,0.02694610778443114,0.7777777777777777,0.75,0.3058823529411765,green
0.1428571428571428,0.02095808383233533,0.5555555555555556,0.5,0.23137254901960785,green
0.0,0.17514970059880242,0.4444444444444444,0.5,0.10980392156862745,green
0.0,0.017964071856287428,0.5555555555555556,0.375,0.16078431372549018,green
0.1904761904761907,0.011976047904191617,0.3333333333333333,0.875,0.36470588235294116,yellow
0.0,0.17964071856287428,0.0,0.5,0.039215686274509776,green
0.0,0.062874251497006,0.0,0.25,0.039215686274509776,green
0.0,0.27694610778443113,0.0,0.375,0.039215686274509776,green
0.0,0.5523952095808384,0.3333333333333333,0.375,0.0431372549019608,green
0.5714285714285716,0.011976047904191617,0.1111111111111111,0.875,0.06274509803921569,green
0.1904761904761907,0.010479041916167664,0.0,0.5,0.3607843137254902,green
0.04761904761904745,0.0374251497005988,0.6666666666666666,0.75,0.3254901960784314,green
0.2857142857142856,0.04940119760479042,0.6666666666666666,0.375,0.9098039215686274,green
0.04761904761904745,0.010479041916167664,0.8888888888888888,0.5,0.20392156862745098,green
0.1428571428571428,0.04940119760479042,0.0,0.625,0.2784313725490196,green
0.2857142857142856,0.02544910179640719,1.0,0.875,0.7686274509803921,orange
0.04761904761904745,0.05688622754491018,0.5555555555555556,0.625,0.2,yellow
0.09523809523809534,0.8547904191616768,0.0,0.25,0.2,green
0.0,0.058383233532934134,0.0,0.375,0.039215686274509776,green
0.1428571428571428,0.014970059880239524,0.7777777777777777,0.75,0.42745098039215684,orange
0.2857142857142856,0.05688622754491018,0.8888888888888888,0.75,0.7960784313725491,green
0.5714285714285716,0.019461077844311378,0.5555555555555556,0.875,0.37254901960784315,red
0.0,0.02694610778443114,0.0,0.625,0.039215686274509776,green
0.0,0.5988023952095809,0.5555555555555556,0.25,0.38823529411764707,green
0.0,0.16467065868263475,0.4444444444444444,0.5,0.10980392156862745,green
0.23809523809523814,0.040419161676646706,0.5555555555555556,0.625,0.4627450980392157,green
0.0,0.008982035928143714,1.0,0.75,0.196078431372549,yellow
0.09523809523809534,0.014970059880239524,0.4444444444444444,0.5,0.29411764705882354,green
0.0,0.022455089820359285,0.6666666666666666,0.75,0.20784313725490194,yellow
0.38095238095238093,0.013473053892215571,0.0,0.625,0.7058823529411764,green
0.04761904761904745,0.08083832335329343,0.4444444444444444,0.625,0.1333333333333333,green
0.38095238095238093,0.5733532934131738,0.0,0.375,0.7058823529411764,green
0.04761904761904745,0.011976047904191617,0.0,0.75,0.11764705882352944,green
0.0,0.041916167664670656,0.5555555555555556,0.625,0.15294117647058825,green
0.09523809523809534,0.010479041916167664,0.5555555555555556,0.375,0.27450980392156865,green
0.09523809523809534,0.9311377245508983,0.0,0.25,0.2,green
0.8571428571428577,0.8922155688622755,0.5555555555555556,0.5,0.8588235294117648,green
0.4285714285714288,0.2559880239520958,0.0,0.625,0.792156862745098,green
0.1428571428571428,0.8982035928143713,0.0,0.25,0.2784313725490196,green
0.0,0.011976047904191617,0.0,0.625,0.039215686274509776,green
0.04761904761904745,0.017964071856287428,0.8888888888888888,0.875,0.6392156862745098,red
0.3333333333333335,0.16167664670658685,0.5555555555555556,0.75,0.6431372549019607,green
0.04761904761904745,0.016467065868263474,0.7777777777777777,0.75,0.12549019607843137,green
0.5714285714285716,0.11676646706586827,0.8888888888888888,0.875,0.05098039215686273,yellow
0.04761904761904745,0.04341317365269461,0.0,0.5,0.11764705882352944,green
0.23809523809523814,0.09580838323353294,0.3333333333333333,0.75,0.45098039215686275,green
0.0,0.038922155688622756,0.0,0.625,0.039215686274509776,green
0.0,0.040419161676646706,0.3333333333333333,0.625,0.0431372549019608,green
0.1904761904761907,0.058383233532934134,0.5555555555555556,0.625,0.3764705882352941,green
0.04761904761904745,0.013473053892215571,0.0,0.75,0.11764705882352944,green
0.04761904761904745,0.023952095808383235,0.0,0.625,0.11764705882352944,green
0.1904761904761907,0.21407185628742517,0.5555555555555556,0.5,0.03137254901960784,green
0.2857142857142856,0.028443113772455095,1.0,0.625,0.5490196078431373,green
0.1428571428571428,0.014970059880239524,0.0,0.75,0.2784313725490196,green
0.09523809523809534,0.013473053892215571,0.0,0.625,0.2,green
0.23809523809523814,0.008982035928143714,0.0,0.625,0.44705882352941173,green
0.2857142857142856,0.011976047904191617,0.0,0.5,0.5333333333333333,green
0.7142857142857144,0.03293413173652695,0.8888888888888888,0.75,0.3803921568627451,green
0.1904761904761907,0.157185628742515,0.6666666666666666,0.75,0.6823529411764706,yellow
0.1428571428571428,0.06437125748502995,0.6666666666666666,0.75,0.5137254901960784,green
0.4285714285714288,0.03293413173652695,0.8888888888888888,0.75,0.1843137254901961,yellow
0.8095238095238093,0.0344311377245509,1.0,0.625,0.2392156862745098,green
1.0,0.02694610778443114,1.0,0.75,0.5019607843137255,yellow
0.3333333333333335,0.010479041916167664,1.0,1.0,0.8705882352941177,red
0.24761904761904763,0.04491017964071856,0.8888888888888888,0.75,0.7450980392156863,orange
0.2714285714285718,0.02694610778443114,0.8888888888888888,0.875,0.7607843137254902,orange
0.38095238095238093,0.017964071856287428,0.8888888888888888,0.75,0.592156862745098,orange
0.2666666666666666,0.011976047904191617,1.0,0.875,0.5294117647058824,orange
0.12857142857142856,0.013473053892215571,0.7777777777777777,0.75,0.43529411764705883,orange
0.22857142857142865,0.03143712574850299,0.8888888888888888,0.75,0.4666666666666667,orange
0.40952380952380985,0.011976047904191617,1.0,1.0,0.5058823529411764,orange
0.1904761904761907,0.023952095808383235,0.8888888888888888,0.75,0.4666666666666667,orange
0.2238095238095239,0.058383233532934134,0.8888888888888888,0.75,0.7333333333333334,orange
0.31904761904761925,0.11526946107784432,0.8888888888888888,0.75,0.43529411764705883,orange
0.7238095238095239,0.02694610778443114,1.0,0.875,0.09411764705882353,orange
0.11904761904761907,0.04491017964071856,0.7777777777777777,0.75,0.42745098039215684,orange
0.10476190476190483,0.062874251497006,0.7777777777777777,0.75,0.4235294117647059,orange
0.8190476190476197,0.028443113772455095,0.8888888888888888,0.875,0.1764705882352941,orange
0.36190476190476195,0.023952095808383235,0.8888888888888888,0.75,0.615686274509804,orange
0.37142857142857144,0.019461077844311378,0.8888888888888888,0.75,0.6235294117647059,orange
0.32857142857142874,0.017964071856287428,0.8888888888888888,0.875,0.49411764705882355,orange
0.16190476190476177,0.013473053892215571,1.0,0.875,0.5490196078431373,orange
0.15714285714285703,0.022455089820359285,0.7777777777777777,0.75,0.4745098039215686,orange
0.21904761904761916,0.05688622754491018,0.8888888888888888,0.875,0.7725490196078431,orange
0.5619047619047617,0.017964071856287428,1.0,0.875,0.5411764705882353,orange
0.4761904761904763,0.02694610778443114,0.8888888888888888,0.875,0.3176470588235294,orange
0.21904761904761916,0.02544910179640719,0.7777777777777777,0.75,0.4588235294117647,orange
0.15238095238095273,0.017964071856287428,0.7777777777777777,0.75,0.43137254901960786,orange
0.6761904761904765,0.1691616766467066,1.0,0.875,0.8784313725490196,orange
0.13809523809523805,0.014970059880239524,1.0,0.875,0.5686274509803921,orange
0.40476190476190466,0.019461077844311378,0.8888888888888888,0.75,0.6,orange
0.1333333333333333,0.0658682634730539,0.8888888888888888,0.75,0.3176470588235294,orange
0.23809523809523814,0.02694610778443114,0.8888888888888888,0.75,0.4666666666666667,orange
0.0904761904761906,0.011976047904191617,0.8888888888888888,0.875,0.38431372549019605,orange
0.03333333333333366,0.014970059880239524,0.8888888888888888,0.75,0.4666666666666667,orange
0.1904761904761907,0.04640718562874251,0.8888888888888888,0.875,0.16078431372549018,orange
0.20000000000000018,0.02544910179640719,0.7777777777777777,0.75,0.47058823529411764,orange
0.19523809523809543,0.02095808383233533,0.7777777777777777,0.75,0.45098039215686275,orange
0.32857142857142874,0.016467065868263474,0.8888888888888888,0.875,0.30980392156862746,orange
0.12857142857142856,0.03293413173652695,0.8888888888888888,0.875,0.47058823529411764,orange
0.30476190476190457,0.017964071856287428,0.8888888888888888,0.75,0.6,orange
0.12380952380952381,0.02095808383233533,0.8888888888888888,0.875,0.3137254901960784,orange
0.13809523809523805,0.08383233532934133,0.8888888888888888,0.875,0.7607843137254902,orange
0.4571428571428573,0.019461077844311378,0.8888888888888888,0.75,0.5843137254901961,orange
0.11904761904761907,0.07035928143712576,0.8888888888888888,0.75,0.3568627450980392,orange
0.3999999999999999,0.016467065868263474,0.8888888888888888,0.875,0.5137254901960784,orange
0.10000000000000009,0.013473053892215571,1.0,0.875,0.5647058823529412,orange
0.24285714285714288,0.016467065868263474,1.0,0.875,0.5607843137254902,orange
0.2952380952380955,0.016467065868263474,1.0,0.875,0.5568627450980392,orange
0.28095238095238084,0.06137724550898204,0.8888888888888888,0.75,0.49411764705882355,orange
0.40952380952380985,0.016467065868263474,1.0,0.875,0.5490196078431373,orange
0.08571428571428541,0.05538922155688623,0.8888888888888888,0.875,0.7058823529411764,orange
0.16666666666666652,0.017964071856287428,0.7777777777777777,0.75,0.4392156862745098,orange
0.37142857142857144,0.019461077844311378,0.8888888888888888,0.75,0.6078431372549019,orange
0.5238095238095237,0.019461077844311378,0.8888888888888888,0.875,0.5647058823529412,orange
0.34285714285714297,0.011976047904191617,1.0,0.875,0.5098039215686274,orange
0.1333333333333333,0.040419161676646706,0.8888888888888888,0.875,0.7254901960784313,orange
0.16190476190476177,0.07035928143712576,0.8888888888888888,0.75,0.7137254901960784,orange
0.09523809523809534,0.014970059880239524,0.7777777777777777,0.75,0.44313725490196076,orange
0.12857142857142856,0.02095808383233533,0.8888888888888888,0.75,0.4627450980392157,orange
0.2571428571428571,0.05239520958083833,0.8888888888888888,0.75,0.3803921568627451,orange
0.5857142857142859,0.1541916167664671,0.8888888888888888,0.875,0.8470588235294118,orange
0.2857142857142856,0.0344311377245509,1.0,0.875,0.7764705882352941,orange
0.03333333333333366,0.013473053892215571,0.8888888888888888,0.75,0.5450980392156862,orange
0.8380952380952382,0.028443113772455095,0.8888888888888888,0.875,0.16470588235294115,orange
0.12857142857142856,0.06736526946107785,0.8888888888888888,0.75,0.32941176470588235,orange
0.3571428571428572,0.013473053892215571,0.8888888888888888,0.875,0.5019607843137255,orange
0.36190476190476195,0.011976047904191617,1.0,0.875,0.5019607843137255,orange
0.17619047619047645,0.014970059880239524,0.7777777777777777,0.75,0.4156862745098039,orange
0.2666666666666666,0.05988023952095809,0.8888888888888888,0.875,0.788235294117647,orange
0.2571428571428571,0.016467065868263474,1.0,0.875,0.5607843137254902,orange
0.480952380952381,0.33682634730538924,0.8888888888888888,0.75,0.1568627450980392,orange
0.6000000000000001,0.019461077844311378,0.8888888888888888,0.875,0.5411764705882353,orange
0.14761904761904754,0.05988023952095809,0.8888888888888888,0.75,0.27058823529411763,orange
0.28095238095238084,0.0658682634730539,0.8888888888888888,0.75,0.49411764705882355,orange
0.28095238095238084,0.02694610778443114,0.8888888888888888,0.875,0.7647058823529411,orange
0.20952380952380967,0.02544910179640719,0.8888888888888888,0.75,0.4666666666666667,orange
0.2714285714285718,0.05389221556886228,0.8888888888888888,0.75,0.48627450980392156,orange
0.057142857142857384,0.011976047904191617,0.7777777777777777,0.875,0.4156862745098039,orange
0.20476190476190448,0.02544910179640719,0.7777777777777777,0.75,0.47058823529411764,orange
0.3571428571428572,0.25898203592814373,0.8888888888888888,0.75,0.2431372549019608,orange
0.6095238095238096,0.1631736526946108,0.8888888888888888,0.875,0.8627450980392157,orange
0.12857142857142856,0.03592814371257485,0.7777777777777777,0.75,0.48627450980392156,orange
0.3761904761904762,0.019461077844311378,0.8888888888888888,0.75,0.615686274509804,orange
0.014285714285714235,0.013473053892215571,0.7777777777777777,0.75,0.5058823529411764,orange
0.37142857142857144,0.016467065868263474,1.0,0.875,0.5529411764705883,orange
0.042857142857142705,0.014970059880239524,0.8888888888888888,0.75,0.4588235294117647,orange
0.07619047619047636,0.07485029940119761,0.8888888888888888,0.875,0.7294117647058823,orange
0.04761904761904745,0.014970059880239524,0.8888888888888888,0.75,0.4549019607843137,orange
0.042857142857142705,0.013473053892215571,0.8888888888888888,0.75,0.5607843137254902,orange
0.07142857142857162,0.07035928143712576,0.8888888888888888,0.875,0.7254901960784313,orange
0.38095238095238093,0.011976047904191617,0.8888888888888888,0.875,0.5176470588235293,orange
0.16190476190476177,0.014970059880239524,0.7777777777777777,0.75,0.49411764705882355,orange
0.2857142857142856,0.03592814371257485,1.0,0.875,0.7764705882352941,orange
0.3571428571428572,0.017964071856287428,0.7777777777777777,0.75,0.34901960784313724,orange
0.16190476190476177,0.06736526946107785,0.8888888888888888,0.875,0.7568627450980392,orange
0.13809523809523805,0.016467065868263474,0.8888888888888888,0.875,0.403921568627451,orange
0.057142857142857384,0.028443113772455095,0.8888888888888888,0.75,0.45098039215686275,orange
0.15714285714285703,0.014970059880239524,1.0,0.875,0.5686274509803921,orange
0.3571428571428572,0.02694610778443114,0.8888888888888888,0.75,0.6196078431372549,orange
0.2523809523809524,0.02694610778443114,0.8888888888888888,0.75,0.47058823529411764,orange
0.1857142857142855,0.014970059880239524,0.7777777777777777,0.75,0.5411764705882353,orange
0.45238095238095255,0.041916167664670656,0.8888888888888888,0.875,0.5137254901960784,orange
0.11428571428571432,0.013473053892215571,1.0,0.875,0.5607843137254902,orange
0.1857142857142855,0.04491017964071856,0.8888888888888888,0.75,0.45098039215686275,orange
0.16666666666666652,0.023952095808383235,0.7777777777777777,0.75,0.47058823529411764,orange
0.666666666666667,0.02694610778443114,1.0,0.875,0.06666666666666665,orange
0.10952380952380958,0.014970059880239524,1.0,0.875,0.5686274509803921,orange
0.5714285714285716,0.12724550898203593,1.0,0.875,0.8431372549019608,orange
0.5285714285714289,0.22305389221556887,0.8888888888888888,0.75,0.11764705882352944,orange
0.057142857142857384,0.013473053892215571,0.7777777777777777,0.75,0.48627450980392156,orange
0.11428571428571432,0.011976047904191617,0.7777777777777777,0.875,0.396078431372549,orange
0.4666666666666668,0.3308383233532934,0.8888888888888888,0.75,0.1568627450980392,orange
0.15714285714285703,0.05389221556886228,0.8888888888888888,0.875,0.7450980392156863,orange
0.3142857142857145,0.019461077844311378,0.8888888888888888,0.875,0.49019607843137253,orange
0.3333333333333335,0.022455089820359285,0.8888888888888888,0.875,0.34901960784313724,orange
0.40476190476190466,0.017964071856287428,0.8888888888888888,0.875,0.28627450980392155,orange
0.1857142857142855,0.04790419161676647,0.8888888888888888,0.75,0.16862745098039217,orange
0.1428571428571428,0.013473053892215571,0.7777777777777777,0.75,0.42745098039215684,orange
0.1714285714285717,0.07784431137724551,0.8888888888888888,0.75,0.7215686274509804,orange
0.36190476190476195,0.02694610778443114,0.8888888888888888,0.75,0.38431372549019605,orange
0.3380952380952382,0.011976047904191617,1.0,0.875,0.5137254901960784,orange
0.24285714285714288,0.05239520958083833,0.8888888888888888,0.75,0.6745098039215687,orange
0.32380952380952355,0.02544910179640719,0.8888888888888888,0.75,0.48627450980392156,orange
0.6904761904761907,0.02544910179640719,0.8888888888888888,0.875,0.20392156862745098,orange
0.2142857142857144,0.07035928143712576,0.8888888888888888,0.75,0.4666666666666667,orange
0.07619047619047636,0.014970059880239524,1.0,0.875,0.4627450980392157,orange
0.8333333333333335,0.028443113772455095,0.8888888888888888,0.875,0.16862745098039217,orange
0.2238095238095239,0.016467065868263474,0.8888888888888888,0.75,0.592156862745098,orange
0.19523809523809543,0.02095808383233533,0.7777777777777777,0.75,0.45098039215686275,orange
0.16666666666666652,0.023952095808383235,0.8888888888888888,0.75,0.4627450980392157,orange
0.5476190476190479,0.02694610778443114,0.8888888888888888,0.875,0.2901960784313725,orange
0.014285714285714235,0.013473053892215571,0.7777777777777777,0.75,0.4823529411764706,orange
0.1857142857142855,0.011976047904191617,0.7777777777777777,0.75,0.49411764705882355,orange
0.35238095238095246,0.25748502994011974,0.8888888888888888,0.75,0.2431372549019608,orange
0.20000000000000018,0.02544910179640719,0.8888888888888888,0.75,0.4666666666666667,orange
0.07142857142857162,0.011976047904191617,0.7777777777777777,0.875,0.403921568627451,orange
0.05238095238095264,0.011976047904191617,0.7777777777777777,0.875,0.4196078431372549,orange
0.0904761904761906,0.011976047904191617,0.8888888888888888,0.875,0.3803921568627451,orange
0.05238095238095264,0.014970059880239524,0.8888888888888888,0.75,0.5725490196078431,orange
0.05238095238095264,0.014970059880239524,0.8888888888888888,0.75,0.4549019607843137,orange
0.20476190476190448,0.06736526946107785,0.8888888888888888,0.75,0.7254901960784313,orange
0.16190476190476177,0.08083832335329343,0.8888888888888888,0.75,0.7254901960784313,orange
0.2714285714285718,0.022455089820359285,0.8888888888888888,0.875,0.38823529411764707,orange
0.061904761904761685,0.014970059880239524,0.8888888888888888,0.75,0.45098039215686275,orange
0.14761904761904754,0.07035928143712576,0.8888888888888888,0.75,0.40784313725490196,orange
0.1333333333333333,0.0658682634730539,0.8888888888888888,0.75,0.43529411764705883,orange
0.5095238095238099,0.014970059880239524,1.0,1.0,0.5215686274509804,orange
0.19523809523809543,0.022455089820359285,0.8888888888888888,0.75,0.44313725490196076,orange
0.061904761904761685,0.013473053892215571,0.8888888888888888,0.875,0.42745098039215684,orange
0.38095238095238093,0.05239520958083833,0.8888888888888888,0.875,0.5058823529411764,orange
0.14761904761904754,0.014970059880239524,0.7777777777777777,0.75,0.43137254901960786,orange
0.19523809523809543,0.014970059880239524,1.0,0.875,0.5647058823529412,orange
0.6190476190476191,0.02694610778443114,0.8888888888888888,0.875,0.2588235294117647,orange
0.39523809523809517,0.11526946107784432,0.8888888888888888,0.75,0.7803921568627451,orange
0.22857142857142865,0.05389221556886228,0.8888888888888888,0.75,0.7372549019607844,orange
0.1428571428571428,0.07485029940119761,0.8888888888888888,0.875,0.7529411764705882,orange
0.31904761904761925,0.022455089820359285,0.8888888888888888,0.75,0.7098039215686274,orange
0.35238095238095246,0.04341317365269461,1.0,0.875,0.1568627450980392,orange
0.3761904761904762,0.017964071856287428,0.8888888888888888,0.75,0.6039215686274509,orange
0.08571428571428541,0.011976047904191617,0.7777777777777777,0.875,0.38823529411764707,orange
0.6000000000000001,0.019461077844311378,0.8888888888888888,0.875,0.5333333333333333,orange
0.19523809523809543,0.07335329341317366,0.8888888888888888,0.75,0.7176470588235294,orange
0.08095238095238111,0.04491017964071856,0.8888888888888888,0.875,0.7098039215686274,orange
0.2523809523809524,0.038922155688622756,0.8888888888888888,0.75,0.4784313725490196,orange
0.11428571428571432,0.019461077844311378,0.7777777777777777,0.75,0.4745098039215686,orange
0.08095238095238111,0.013473053892215571,1.0,0.875,0.5686274509803921,orange
0.20952380952380967,0.016467065868263474,0.8888888888888888,0.75,0.5882352941176471,orange
0.13809523809523805,0.02095808383233533,0.8888888888888888,0.75,0.5215686274509804,orange
0.733333333333333,0.02694610778443114,0.8888888888888888,0.75,0.20392156862745098,orange
0.31904761904761925,0.017964071856287428,0.8888888888888888,0.875,0.49019607843137253,orange
0.24761904761904763,0.04491017964071856,0.8888888888888888,0.75,0.7450980392156863,orange
0.2523809523809524,0.019461077844311378,0.7777777777777777,0.75,0.396078431372549,orange
0.2571428571428571,0.013473053892215571,1.0,0.875,0.49019607843137253,orange
0.004761904761904745,0.013473053892215571,0.7777777777777777,0.75,0.4784313725490196,orange
0.2571428571428571,0.011976047904191617,1.0,0.875,0.5294117647058824,orange
0.40952380952380985,0.019461077844311378,0.7777777777777777,0.75,0.32941176470588235,orange
0.1904761904761907,0.07485029940119761,0.8888888888888888,0.875,0.7764705882352941,orange
0.32857142857142874,0.011976047904191617,0.8888888888888888,0.875,0.5019607843137255,orange
0.1428571428571428,0.0658682634730539,0.8888888888888888,0.75,0.7098039215686274,orange
0.519047619047619,0.017964071856287428,0.8888888888888888,0.875,0.5254901960784314,orange
0.1857142857142855,0.07634730538922156,0.8888888888888888,0.75,0.7176470588235294,orange
0.2238095238095239,0.05688622754491018,0.8888888888888888,0.75,0.7333333333333334,orange
0.05238095238095264,0.04790419161676647,0.8888888888888888,0.875,0.7019607843137254,orange
0.1333333333333333,0.08383233532934133,0.8888888888888888,0.75,0.7372549019607844,orange
0.004761904761904745,0.013473053892215571,0.7777777777777777,0.75,0.48627450980392156,orange
0.1904761904761907,0.03592814371257485,0.8888888888888888,0.875,0.6588235294117647,orange
0.19523809523809543,0.0344311377245509,0.8888888888888888,0.875,0.7411764705882353,orange
0.17619047619047645,0.019461077844311378,0.7777777777777777,0.75,0.44313725490196076,orange
0.24285714285714288,0.04790419161676647,0.8888888888888888,0.75,0.7450980392156863,orange
0.11904761904761907,0.011976047904191617,0.7777777777777777,0.875,0.4,orange
0.06666666666666643,0.013473053892215571,1.0,0.875,0.5686274509803921,orange
0.07619047619047636,0.07485029940119761,0.8888888888888888,0.875,0.7294117647058823,orange
0.24761904761904763,0.02694610778443114,0.8888888888888888,0.75,0.4627450980392157,orange
0.15238095238095273,0.09880239520958085,0.8888888888888888,0.875,0.7647058823529411,orange
0.3142857142857145,0.011976047904191617,1.0,0.875,0.4980392156862745,orange
0.10000000000000009,0.011976047904191617,0.7777777777777777,0.875,0.3764705882352941,orange
0.11428571428571432,0.07784431137724551,0.8888888888888888,0.75,0.42745098039215684,orange
0.1904761904761907,0.04640718562874251,0.8888888888888888,0.875,0.16470588235294115,orange
0.7952380952380955,0.03143712574850299,1.0,0.875,0.1568627450980392,orange
0.16666666666666652,0.019461077844311378,0.8888888888888888,0.875,0.4196078431372549,orange
0.638095238095238,0.02694610778443114,1.0,0.875,0.05490196078431375,orange
0.15714285714285703,0.08083832335329343,0.8888888888888888,0.875,0.7647058823529411,orange
0.3380952380952382,0.029940119760479045,0.8888888888888888,0.75,0.6274509803921569,orange
0.6047619047619048,0.017964071856287428,1.0,0.875,0.5372549019607843,orange
0.538095238095238,0.029940119760479045,1.0,0.875,0.06666666666666665,orange
0.03333333333333366,0.014970059880239524,0.8888888888888888,0.75,0.4627450980392157,orange
0.3857142857142857,0.02544910179640719,0.8888888888888888,0.875,0.3529411764705882,orange
0.16190476190476177,0.019461077844311378,0.8888888888888888,0.875,0.4196078431372549,orange
0.20476190476190448,0.022455089820359285,0.7777777777777777,0.75,0.4549019607843137,orange
0.26190476190476186,0.03293413173652695,0.8888888888888888,0.875,0.7647058823529411,orange
0.7571428571428571,0.11227544910179642,0.8888888888888888,0.75,0.1568627450980392,orange
0.08571428571428541,0.014970059880239524,0.7777777777777777,0.75,0.45098039215686275,orange
0.4571428571428573,0.017964071856287428,1.0,0.875,0.5450980392156862,orange
0.10476190476190483,0.06736526946107785,0.7777777777777777,0.75,0.4235294117647059,orange
0.5619047619047617,0.019461077844311378,0.8888888888888888,0.875,0.5529411764705883,orange
0.24285714285714288,0.014970059880239524,0.8888888888888888,0.875,0.3333333333333333,orange
0.1904761904761907,0.07485029940119761,0.8888888888888888,0.75,0.7176470588235294,orange
0.38095238095238093,0.016467065868263474,1.0,0.875,0.5529411764705883,orange
0.13809523809523805,0.0658682634730539,0.8888888888888888,0.75,0.7098039215686274,orange
0.30476190476190457,0.017964071856287428,0.8888888888888888,0.75,0.6,orange
0.3333333333333335,0.022455089820359285,0.7777777777777777,0.75,0.3686274509803922,orange
0.08571428571428541,0.014970059880239524,1.0,0.875,0.5725490196078431,orange
0.32857142857142874,0.011976047904191617,0.8888888888888888,0.875,0.5019607843137255,orange
0.20476190476190448,0.05239520958083833,0.8888888888888888,0.875,0.7607843137254902,orange
0.2999999999999998,0.011976047904191617,1.0,0.875,0.5215686274509804,orange
0.2142857142857144,0.062874251497006,0.8888888888888888,0.75,0.7294117647058823,orange
0.5714285714285716,0.02544910179640719,0.8888888888888888,0.875,0.0862745098039216,orange
0.2238095238095239,0.03293413173652695,0.8888888888888888,0.75,0.4627450980392157,orange
0.2857142857142856,0.019461077844311378,0.7777777777777777,0.75,0.38431372549019605,orange
0.32380952380952355,0.011976047904191617,1.0,0.875,0.4980392156862745,orange
0.4380952380952383,0.017964071856287428,1.0,0.875,0.5490196078431373,orange
0.24285714285714288,0.08682634730538923,0.8888888888888888,0.75,0.7333333333333334,orange
0.1333333333333333,0.06437125748502995,0.8888888888888888,0.75,0.7098039215686274,orange
0.04761904761904745,0.04940119760479042,0.8888888888888888,0.875,0.7019607843137254,orange
0.057142857142857384,0.014970059880239524,0.8888888888888888,0.75,0.4549019607843137,orange
0.11428571428571432,0.08383233532934133,0.8888888888888888,0.875,0.7529411764705882,orange
0.2857142857142856,0.022455089820359285,0.8888888888888888,0.75,0.4823529411764706,orange
0.13809523809523805,0.013473053892215571,0.7777777777777777,0.75,0.43137254901960786,orange
0.10000000000000009,0.013473053892215571,0.8888888888888888,0.875,0.36470588235294116,orange
0.12380952380952381,0.013473053892215571,0.7777777777777777,0.75,0.40784313725490196,orange
0.12857142857142856,0.08532934131736528,0.8888888888888888,0.75,0.7372549019607844,orange
0.666666666666667,0.028443113772455095,0.8888888888888888,0.875,0.2392156862745098,orange
0.22857142857142865,0.04341317365269461,0.8888888888888888,0.875,0.7607843137254902,orange
0.12380952380952381,0.040419161676646706,0.8888888888888888,0.875,0.7215686274509804,orange
0.2333333333333334,0.014970059880239524,1.0,0.875,0.5607843137254902,orange
0.37142857142857144,0.03143712574850299,0.8888888888888888,0.875,0.29411764705882354,orange
0.23809523809523814,0.029940119760479045,0.8888888888888888,0.875,0.7529411764705882,orange
0.5666666666666669,0.016467065868263474,1.0,1.0,0.5294117647058824,orange
0.6523809523809527,0.16766467065868265,0.8888888888888888,0.875,0.8666666666666667,orange
0.32857142857142874,0.016467065868263474,1.0,0.875,0.5568627450980392,orange
0.06666666666666643,0.013473053892215571,1.0,0.875,0.5686274509803921,orange
0.15714285714285703,0.0374251497005988,0.8888888888888888,0.875,0.7294117647058823,orange
0.48571428571428577,0.038922155688622756,1.0,0.875,0.1568627450980392,orange
0.13809523809523805,0.10778443113772457,0.8888888888888888,0.75,0.39215686274509803,orange
0.15714285714285703,0.0344311377245509,0.8888888888888888,0.875,0.23529411764705882,orange
0.11428571428571432,0.014970059880239524,1.0,0.875,0.5686274509803921,orange
0.12857142857142856,0.014970059880239524,1.0,0.875,0.5686274509803921,orange
0.5619047619047617,0.019461077844311378,0.8888888888888888,0.875,0.5529411764705883,orange
0.07619047619047636,0.07485029940119761,0.8888888888888888,0.875,0.7333333333333334,orange
0.8333333333333335,0.028443113772455095,1.0,0.875,0.14901960784313728,orange
0.2666666666666666,0.02694610778443114,0.8888888888888888,0.875,0.7607843137254902,orange
0.12380952380952381,0.08682634730538923,0.8888888888888888,0.75,0.7411764705882353,orange
0.18095238095238075,0.07335329341317366,0.8888888888888888,0.75,0.7137254901960784,orange
0.32380952380952355,0.017964071856287428,0.8888888888888888,0.75,0.6,orange
0.11904761904761907,0.05239520958083833,0.8888888888888888,0.875,0.7294117647058823,orange
0.09523809523809534,0.014970059880239524,1.0,0.875,0.5725490196078431,orange
0.06666666666666643,0.04940119760479042,0.8888888888888888,0.875,0.7098039215686274,orange
0.28095238095238084,0.02544910179640719,0.8888888888888888,0.875,0.7647058823529411,orange
0.5904761904761906,0.023952095808383235,0.8888888888888888,0.75,0.2588235294117647,orange
0.11428571428571432,0.011976047904191617,0.7777777777777777,0.875,0.396078431372549,orange
0.2333333333333334,0.016467065868263474,0.7777777777777777,0.75,0.3568627450980392,orange
0.13809523809523805,0.013473053892215571,0.7777777777777777,0.75,0.42745098039215684,orange
0.43333333333333357,0.02694610778443114,0.8888888888888888,0.875,0.3333333333333333,orange
0.2999999999999998,0.02544910179640719,0.8888888888888888,0.75,0.6274509803921569,orange
0.11428571428571432,0.05389221556886228,0.7777777777777777,0.75,0.4235294117647059,orange
0.24761904761904763,0.04491017964071856,1.0,0.875,0.1568627450980392,orange
0.13809523809523805,0.08383233532934133,0.8888888888888888,0.875,0.7607843137254902,orange
